model,symbol,signal_time,direction,setup,regime,gap_classification,hour,higher_timeframe_alignment,status,reason,confirmed_at,entry_time,entry_delay_minutes,risk_reward,base_return,base_exit_reason,realized_return,exit_reason,target_1_hit,target_2_hit,target_3_hit,stop_first,invalidated_quickly,mfe,mae,hold_minutes,late,formation_delay_minutes
MODEL_C_CLOSE_VOLUME,QQQ,2026-05-22T13:25:00-04:00,Bullish,BULLISH SETUP,opening gap continuation,>1.00 ATR,13:00-14:00,aligned,ACTIVE,close confirmed beyond trigger,2026-05-22T13:25:00-04:00,2026-05-22T13:25:00-04:00,0.0,2.0,-0.2499999999999912,STOP,-0.2499999999999912,STOP,False,False,False,True,False,0.038785361202310686,-0.2937016615134645,35.0,False,0.0
MODEL_C_CLOSE_VOLUME,QQQ,2026-05-28T10:10:00-04:00,Bullish,BULLISH SETUP,high-volatility expansion,<0.25 ATR,10:00-11:00,aligned,ACTIVE,close confirmed beyond trigger,2026-05-28T10:10:00-04:00,2026-05-28T10:10:00-04:00,0.0,2.0,-0.24999999999999314,STOP,-0.24999999999999314,STOP,False,False,False,True,True,0.03687481600100289,-0.32091258834869174,10.0,False,0.0
MODEL_C_CLOSE_VOLUME,QQQ,2026-06-01T13:40:00-04:00,Bullish,BULLISH SETUP,opening gap reversal,>1.00 ATR,13:00-14:00,aligned,ACTIVE,close confirmed beyond trigger,2026-06-01T13:40:00-04:00,2026-06-01T13:40:00-04:00,0.0,1.999999999999939,-0.2500000000000006,STOP,-0.2500000000000006,STOP,False,False,False,True,False,0.13429307857866382,-0.255160127939075,125.0,False,0.0
MODEL_C_CLOSE_VOLUME,QQQ,2026-06-05T14:25:00-04:00,Bearish,BEARISH SETUP,opening gap continuation,>1.00 ATR,14:00-15:00,aligned,ACTIVE,close confirmed beyond trigger,2026-06-05T14:25:00-04:00,2026-06-05T14:25:00-04:00,0.0,2.0,0.4999999999999974,TARGET_1,0.4999999999999974,TARGET_1,True,False,False,False,False,0.6640270563633879,-0.046428312907423046,45.0,False,0.0
MODEL_C_CLOSE_VOLUME,QQQ,2026-06-09T10:45:00-04:00,Bearish,BEARISH SETUP,opening gap reversal,>1.00 ATR,10:00-11:00,aligned,ACTIVE,close confirmed beyond trigger,2026-06-09T10:45:00-04:00,2026-06-09T10:45:00-04:00,0.0,2.0,-0.25000000000000067,STOP,-0.25000000000000067,STOP,False,False,False,True,True,0.10947677636156891,-0.3015827403628666,5.0,False,0.0
MODEL_C_CLOSE_VOLUME,QQQ,2026-06-17T14:40:00-04:00,Bullish,BULLISH SETUP,opening gap reversal,>1.00 ATR,14:00-15:00,neutral,ACTIVE,close confirmed beyond trigger,2026-06-17T14:40:00-04:00,2026-06-17T14:40:00-04:00,0.0,2.0,-0.24999999999999692,STOP,-0.24999999999999692,STOP,False,False,False,True,True,0.006801060267857143,-0.25374016794217685,5.0,False,0.0
MODEL_C_CLOSE_VOLUME,QQQ,2026-07-02T10:40:00-04:00,Bearish,BEARISH SETUP,high-volatility expansion,<0.25 ATR,10:00-11:00,aligned,ACTIVE,close confirmed beyond trigger,2026-07-02T10:40:00-04:00,2026-07-02T10:40:00-04:00,0.0,2.0,0.4999999999999987,TARGET_1,0.4999999999999987,TARGET_1,True,False,False,False,False,0.6021690580527029,-0.19538685349245405,25.0,False,0.0
MODEL_C_CLOSE_VOLUME,QQQ,2026-07-16T12:10:00-04:00,Bearish,BEARISH SETUP,opening gap continuation,>1.00 ATR,11:00-13:00,aligned,ACTIVE,close confirmed beyond trigger,2026-07-16T12:10:00-04:00,2026-07-16T12:10:00-04:00,0.0,2.0,-0.24999999999999806,STOP,-0.24999999999999806,STOP,False,False,False,True,True,0.10756230702912563,-1.3926882980573514,15.0,False,0.0
MODEL_C_CLOSE_VOLUME,QQQ,2026-07-20T14:40:00-04:00,Bearish,BEARISH SETUP,opening gap reversal,>1.00 ATR,14:00-15:00,aligned,ACTIVE,close confirmed beyond trigger,2026-07-20T14:40:00-04:00,2026-07-20T14:40:00-04:00,0.0,2.0000000000000653,-0.2499999999999948,STOP,-0.2499999999999948,STOP,False,False,False,True,False,0.3296008657106728,-1.335608167957807,80.0,False,0.0
MODEL_C_CLOSE_VOLUME,QQQ,2026-07-24T09:50:00-04:00,Bearish,BEARISH SETUP,opening gap continuation,>1.00 ATR,09:30-10:00,aligned,ACTIVE,close confirmed beyond trigger,2026-07-24T09:50:00-04:00,2026-07-24T09:50:00-04:00,0.0,2.000000000000066,-0.24999999999999004,STOP,-0.24999999999999004,STOP,False,False,False,True,True,0.12104844563701755,-0.33686877161062795,15.0,False,0.0
MODEL_C_CLOSE_VOLUME,QQQ,2026-07-27T10:25:00-04:00,Bearish,BEARISH SETUP,opening gap reversal,>1.00 ATR,10:00-11:00,aligned,ACTIVE,close confirmed beyond trigger,2026-07-27T10:25:00-04:00,2026-07-27T10:25:00-04:00,0.0,2.000000000000067,0.500000000000002,TARGET_1,0.500000000000002,TARGET_1,True,False,False,False,False,0.5173247188602005,-0.06622187580200378,15.0,False,0.0
MODEL_C_CLOSE_VOLUME,QQQ,2026-07-28T14:10:00-04:00,Bearish,BEARISH SETUP,opening gap continuation,>1.00 ATR,14:00-15:00,aligned,REJECTED,volume confirmation failed,2026-07-28T14:10:00-04:00,,,,-0.24999999999999867,STOP,,,,,,,,,,,,
MODEL_D_CLOSE_EXTENSION,SPY,2026-05-21T13:15:00-04:00,Bullish,BULLISH SETUP,opening gap reversal,>1.00 ATR,13:00-14:00,aligned,LATE,ATR extension exceeded,2026-05-21T13:15:00-04:00,,,1.9999999999999387,0.4999999999999884,TARGET_1,,,,,,,,,,,,
MODEL_D_CLOSE_EXTENSION,SPY,2026-05-22T13:25:00-04:00,Bullish,BULLISH SETUP,opening gap continuation,>1.00 ATR,13:00-14:00,aligned,LATE,ATR extension exceeded,2026-05-22T13:25:00-04:00,,,2.000000000000061,-0.24999999999998906,STOP,,,,,,,,,,,,
MODEL_D_CLOSE_EXTENSION,SPY,2026-05-28T10:10:00-04:00,Bullish,BULLISH SETUP,high-volatility expansion,0.25-0.50 ATR,10:00-11:00,aligned,LATE,ATR extension exceeded,2026-05-28T10:10:00-04:00,,,2.0000000000000604,0.1922170571160066,TIME_EXIT,,,,,,,,,,,,
MODEL_D_CLOSE_EXTENSION,SPY,2026-06-01T13:40:00-04:00,Bullish,BULLISH SETUP,opening gap reversal,>1.00 ATR,13:00-14:00,aligned,LATE,ATR extension exceeded,2026-06-01T13:40:00-04:00,,,2.0,-0.24999999999999103,STOP,,,,,,,,,,,,
MODEL_D_CLOSE_EXTENSION,SPY,2026-06-09T10:45:00-04:00,Bearish,BEARISH SETUP,opening gap reversal,>1.00 ATR,10:00-11:00,aligned,LATE,ATR extension exceeded,2026-06-09T10:45:00-04:00,,,2.0,-0.25,STOP,,,,,,,,,,,,
MODEL_D_CLOSE_EXTENSION,SPY,2026-06-24T13:15:00-04:00,Bearish,BEARISH SETUP,opening gap reversal,>1.00 ATR,13:00-14:00,aligned,LATE,ATR extension exceeded,2026-06-24T13:15:00-04:00,,,2.0,-0.2500000000000006,STOP,,,,,,,,,,,,
MODEL_D_CLOSE_EXTENSION,SPY,2026-06-26T14:45:00-04:00,Bearish,BEARISH SETUP,opening gap reversal,>1.00 ATR,14:00-15:00,aligned,LATE,ATR extension exceeded,2026-06-26T14:45:00-04:00,,,2.0000000000001243,-0.24999999999998695,STOP,,,,,,,,,,,,
MODEL_D_CLOSE_EXTENSION,SPY,2026-07-20T14:40:00-04:00,Bearish,BEARISH SETUP,opening gap reversal,>1.00 ATR,14:00-15:00,aligned,LATE,ATR extension exceeded,2026-07-20T14:40:00-04:00,,,2.0,-0.2500000000000006,STOP,,,,,,,,,,,,
MODEL_D_CLOSE_EXTENSION,QQQ,2026-05-08T09:45:00-04:00,Bullish,BULLISH SETUP,opening gap continuation,>1.00 ATR,09:30-10:00,aligned,LATE,ATR extension exceeded,2026-05-08T09:45:00-04:00,,,2.0,0.4999999999999935,TARGET_1,,,,,,,,,,,,
MODEL_D_CLOSE_EXTENSION,QQQ,2026-05-14T09:45:00-04:00,Bullish,BULLISH SETUP,bullish trend,<0.25 ATR,09:30-10:00,aligned,LATE,ATR extension exceeded,2026-05-14T09:45:00-04:00,,,2.000000000000063,-0.24999999999998926,STOP,,,,,,,,,,,,
MODEL_D_CLOSE_EXTENSION,QQQ,2026-05-18T10:30:00-04:00,Bearish,BEARISH SETUP,opening gap reversal,>1.00 ATR,10:00-11:00,aligned,LATE,ATR extension exceeded,2026-05-18T10:30:00-04:00,,,2.0000000000000644,-0.24999999999999223,STOP,,,,,,,,,,,,
MODEL_D_CLOSE_EXTENSION,QQQ,2026-05-19T10:05:00-04:00,Bearish,BEARISH SETUP,opening gap continuation,>1.00 ATR,10:00-11:00,aligned,ACTIVE,close confirmed beyond trigger,2026-05-19T10:05:00-04:00,2026-05-19T10:05:00-04:00,0.0,2.0,-0.2499999999999987,STOP,-0.2499999999999987,STOP,False,False,False,True,False,0.4481679228803699,-0.2920930635784603,95.0,False,0.0
MODEL_D_CLOSE_EXTENSION,QQQ,2026-05-21T13:10:00-04:00,Bullish,BULLISH SETUP,opening gap reversal,>1.00 ATR,13:00-14:00,aligned,LATE,ATR extension exceeded,2026-05-21T13:10:00-04:00,,,2.0,0.49999999999998845,TARGET_1,,,,,,,,,,,,
MODEL_D_CLOSE_EXTENSION,QQQ,2026-05-22T13:25:00-04:00,Bullish,BULLISH SETUP,opening gap continuation,>1.00 ATR,13:00-14:00,aligned,LATE,ATR extension exceeded,2026-05-22T13:25:00-04:00,,,2.0,-0.2499999999999912,STOP,,,,,,,,,,,,
MODEL_D_CLOSE_EXTENSION,QQQ,2026-05-28T10:10:00-04:00,Bullish,BULLISH SETUP,high-volatility expansion,<0.25 ATR,10:00-11:00,aligned,LATE,ATR extension exceeded,2026-05-28T10:10:00-04:00,,,2.0,-0.24999999999999314,STOP,,,,,,,,,,,,
MODEL_D_CLOSE_EXTENSION,QQQ,2026-06-01T13:40:00-04:00,Bullish,BULLISH SETUP,opening gap reversal,>1.00 ATR,13:00-14:00,aligned,LATE,ATR extension exceeded,2026-06-01T13:40:00-04:00,,,1.999999999999939,-0.2500000000000006,STOP,,,,,,,,,,,,
MODEL_D_CLOSE_EXTENSION,QQQ,2026-06-05T14:25:00-04:00,Bearish,BEARISH SETUP,opening gap continuation,>1.00 ATR,14:00-15:00,aligned,LATE,ATR extension exceeded,2026-06-05T14:25:00-04:00,,,2.0,0.4999999999999974,TARGET_1,,,,,,,,,,,,
MODEL_D_CLOSE_EXTENSION,QQQ,2026-06-09T10:45:00-04:00,Bearish,BEARISH SETUP,opening gap reversal,>1.00 ATR,10:00-11:00,aligned,LATE,ATR extension exceeded; more than allowed Target 1 distance consumed,2026-06-09T10:45:00-04:00,,,2.0,-0.25000000000000067,STOP,,,,,,,,,,,,
MODEL_D_CLOSE_EXTENSION,QQQ,2026-06-17T14:40:00-04:00,Bullish,BULLISH SETUP,opening gap reversal,>1.00 ATR,14:00-15:00,neutral,ACTIVE,close confirmed beyond trigger,2026-06-17T14:40:00-04:00,2026-06-17T14:40:00-04:00,0.0,2.0,-0.24999999999999692,STOP,-0.24999999999999692,STOP,False,False,False,True,True,0.006801060267857143,-0.25374016794217685,5.0,False,0.0
MODEL_D_CLOSE_EXTENSION,QQQ,2026-07-02T10:40:00-04:00,Bearish,BEARISH SETUP,high-volatility expansion,<0.25 ATR,10:00-11:00,aligned,LATE,ATR extension exceeded,2026-07-02T10:40:00-04:00,,,2.0,0.4999999999999987,TARGET_1,,,,,,,,,,,,
MODEL_D_CLOSE_EXTENSION,QQQ,2026-07-16T12:10:00-04:00,Bearish,BEARISH SETUP,opening gap continuation,>1.00 ATR,11:00-13:00,aligned,LATE,ATR extension exceeded,2026-07-16T12:10:00-04:00,,,2.0,-0.24999999999999806,STOP,,,,,,,,,,,,
MODEL_D_CLOSE_EXTENSION,QQQ,2026-07-20T14:40:00-04:00,Bearish,BEARISH SETUP,opening gap reversal,>1.00 ATR,14:00-15:00,aligned,LATE,ATR extension exceeded,2026-07-20T14:40:00-04:00,,,2.0000000000000653,-0.2499999999999948,STOP,,,,,,,,,,,,
MODEL_D_CLOSE_EXTENSION,QQQ,2026-07-24T09:50:00-04:00,Bearish,BEARISH SETUP,opening gap continuation,>1.00 ATR,09:30-10:00,aligned,LATE,ATR extension exceeded,2026-07-24T09:50:00-04:00,,,2.000000000000066,-0.24999999999999004,STOP,,,,,,,,,,,,
MODEL_D_CLOSE_EXTENSION,QQQ,2026-07-27T10:25:00-04:00,Bearish,BEARISH SETUP,opening gap reversal,>1.00 ATR,10:00-11:00,aligned,LATE,ATR extension exceeded,2026-07-27T10:25:00-04:00,,,2.000000000000067,0.500000000000002,TARGET_1,,,,,,,,,,,,
MODEL_D_CLOSE_EXTENSION,QQQ,2026-07-28T14:10:00-04:00,Bearish,BEARISH SETUP,opening gap continuation,>1.00 ATR,14:00-15:00,aligned,ACTIVE,close confirmed beyond trigger,2026-07-28T14:10:00-04:00,2026-07-28T14:10:00-04:00,0.0,2.0,-0.24999999999999867,STOP,-0.24999999999999867,STOP,False,False,False,True,False,0.013346693882958078,-0.36788801717196296,50.0,False,0.0
MODEL_E_CLOSE_VOLUME_EXTENSION,SPY,2026-05-21T13:15:00-04:00,Bullish,BULLISH SETUP,opening gap reversal,>1.00 ATR,13:00-14:00,aligned,LATE,ATR extension exceeded,2026-05-21T13:15:00-04:00,,,1.9999999999999387,0.4999999999999884,TARGET_1,,,,,,,,,,,,
MODEL_E_CLOSE_VOLUME_EXTENSION,SPY,2026-05-22T13:25:00-04:00,Bullish,BULLISH SETUP,opening gap continuation,>1.00 ATR,13:00-14:00,aligned,LATE,ATR extension exceeded,2026-05-22T13:25:00-04:00,,,2.000000000000061,-0.24999999999998906,STOP,,,,,,,,,,,,
MODEL_E_CLOSE_VOLUME_EXTENSION,SPY,2026-05-28T10:10:00-04:00,Bullish,BULLISH SETUP,high-volatility expansion,0.25-0.50 ATR,10:00-11:00,aligned,LATE,ATR extension exceeded,2026-05-28T10:10:00-04:00,,,2.0000000000000604,0.1922170571160066,TIME_EXIT,,,,,,,,,,,,
MODEL_E_CLOSE_VOLUME_EXTENSION,SPY,2026-06-01T13:40:00-04:00,Bullish,BULLISH SETUP,opening gap reversal,>1.00 ATR,13:00-14:00,aligned,LATE,ATR extension exceeded,2026-06-01T13:40:00-04:00,,,2.0,-0.24999999999999103,STOP,,,,,,,,,,,,
MODEL_E_CLOSE_VOLUME_EXTENSION,SPY,2026-06-09T10:45:00-04:00,Bearish,BEARISH SETUP,opening gap reversal,>1.00 ATR,10:00-11:00,aligned,LATE,ATR extension exceeded,2026-06-09T10:45:00-04:00,,,2.0,-0.25,STOP,,,,,,,,,,,,
MODEL_E_CLOSE_VOLUME_EXTENSION,SPY,2026-06-24T13:15:00-04:00,Bearish,BEARISH SETUP,opening gap reversal,>1.00 ATR,13:00-14:00,aligned,LATE,ATR extension exceeded,2026-06-24T13:15:00-04:00,,,2.0,-0.2500000000000006,STOP,,,,,,,,,,,,
MODEL_E_CLOSE_VOLUME_EXTENSION,SPY,2026-06-26T14:45:00-04:00,Bearish,BEARISH SETUP,opening gap reversal,>1.00 ATR,14:00-15:00,aligned,LATE,ATR extension exceeded,2026-06-26T14:45:00-04:00,,,2.0000000000001243,-0.24999999999998695,STOP,,,,,,,,,,,,
MODEL_E_CLOSE_VOLUME_EXTENSION,SPY,2026-07-20T14:40:00-04:00,Bearish,BEARISH SETUP,opening gap reversal,>1.00 ATR,14:00-15:00,aligned,LATE,ATR extension exceeded,2026-07-20T14:40:00-04:00,,,2.0,-0.2500000000000006,STOP,,,,,,,,,,,,
MODEL_E_CLOSE_VOLUME_EXTENSION,QQQ,2026-05-08T09:45:00-04:00,Bullish,BULLISH SETUP,opening gap continuation,>1.00 ATR,09:30-10:00,aligned,LATE,ATR extension exceeded,2026-05-08T09:45:00-04:00,,,2.0,0.4999999999999935,TARGET_1,,,,,,,,,,,,
MODEL_E_CLOSE_VOLUME_EXTENSION,QQQ,2026-05-14T09:45:00-04:00,Bullish,BULLISH SETUP,bullish trend,<0.25 ATR,09:30-10:00,aligned,LATE,ATR extension exceeded,2026-05-14T09:45:00-04:00,,,2.000000000000063,-0.24999999999998926,STOP,,,,,,,,,,,,
MODEL_E_CLOSE_VOLUME_EXTENSION,QQQ,2026-05-18T10:30:00-04:00,Bearish,BEARISH SETUP,opening gap reversal,>1.00 ATR,10:00-11:00,aligned,LATE,ATR extension exceeded,2026-05-18T10:30:00-04:00,,,2.0000000000000644,-0.24999999999999223,STOP,,,,,,,,,,,,
MODEL_E_CLOSE_VOLUME_EXTENSION,QQQ,2026-05-19T10:05:00-04:00,Bearish,BEARISH SETUP,opening gap continuation,>1.00 ATR,10:00-11:00,aligned,ACTIVE,close confirmed beyond trigger,2026-05-19T10:05:00-04:00,2026-05-19T10:05:00-04:00,0.0,2.0,-0.2499999999999987,STOP,-0.2499999999999987,STOP,False,False,False,True,False,0.4481679228803699,-0.2920930635784603,95.0,False,0.0
MODEL_E_CLOSE_VOLUME_EXTENSION,QQQ,2026-05-21T13:10:00-04:00,Bullish,BULLISH SETUP,opening gap reversal,>1.00 ATR,13:00-14:00,aligned,LATE,ATR extension exceeded,2026-05-21T13:10:00-04:00,,,2.0,0.49999999999998845,TARGET_1,,,,,,,,,,,,
MODEL_E_CLOSE_VOLUME_EXTENSION,QQQ,2026-05-22T13:25:00-04:00,Bullish,BULLISH SETUP,opening gap continuation,>1.00 ATR,13:00-14:00,aligned,LATE,ATR extension exceeded,2026-05-22T13:25:00-04:00,,,2.0,-0.2499999999999912,STOP,,,,,,,,,,,,
MODEL_E_CLOSE_VOLUME_EXTENSION,QQQ,2026-05-28T10:10:00-04:00,Bullish,BULLISH SETUP,high-volatility expansion,<0.25 ATR,10:00-11:00,aligned,LATE,ATR extension exceeded,2026-05-28T10:10:00-04:00,,,2.0,-0.24999999999999314,STOP,,,,,,,,,,,,
MODEL_E_CLOSE_VOLUME_EXTENSION,QQQ,2026-06-01T13:40:00-04:00,Bullish,BULLISH SETUP,opening gap reversal,>1.00 ATR,13:00-14:00,aligned,LATE,ATR extension exceeded,2026-06-01T13:40:00-04:00,,,1.999999999999939,-0.2500000000000006,STOP,,,,,,,,,,,,
MODEL_E_CLOSE_VOLUME_EXTENSION,QQQ,2026-06-05T14:25:00-04:00,Bearish,BEARISH SETUP,opening gap continuation,>1.00 ATR,14:00-15:00,aligned,LATE,ATR extension exceeded,2026-06-05T14:25:00-04:00,,,2.0,0.4999999999999974,TARGET_1,,,,,,,,,,,,
MODEL_E_CLOSE_VOLUME_EXTENSION,QQQ,2026-06-09T10:45:00-04:00,Bearish,BEARISH SETUP,opening gap reversal,>1.00 ATR,10:00-11:00,aligned,LATE,ATR extension exceeded; more than allowed Target 1 distance consumed,2026-06-09T10:45:00-04:00,,,2.0,-0.25000000000000067,STOP,,,,,,,,,,,,
MODEL_E_CLOSE_VOLUME_EXTENSION,QQQ,2026-06-17T14:40:00-04:00,Bullish,BULLISH SETUP,opening gap reversal,>1.00 ATR,14:00-15:00,neutral,ACTIVE,close confirmed beyond trigger,2026-06-17T14:40:00-04:00,2026-06-17T14:40:00-04:00,0.0,2.0,-0.24999999999999692,STOP,-0.24999999999999692,STOP,False,False,False,True,True,0.006801060267857143,-0.25374016794217685,5.0,False,0.0
MODEL_E_CLOSE_VOLUME_EXTENSION,QQQ,2026-07-02T10:40:00-04:00,Bearish,BEARISH SETUP,high-volatility expansion,<0.25 ATR,10:00-11:00,aligned,LATE,ATR extension exceeded,2026-07-02T10:40:00-04:00,,,2.0,0.4999999999999987,TARGET_1,,,,,,,,,,,,
MODEL_E_CLOSE_VOLUME_EXTENSION,QQQ,2026-07-16T12:10:00-04:00,Bearish,BEARISH SETUP,opening gap continuation,>1.00 ATR,11:00-13:00,aligned,LATE,ATR extension exceeded,2026-07-16T12:10:00-04:00,,,2.0,-0.24999999999999806,STOP,,,,,,,,,,,,
MODEL_E_CLOSE_VOLUME_EXTENSION,QQQ,2026-07-20T14:40:00-04:00,Bearish,BEARISH SETUP,opening gap reversal,>1.00 ATR,14:00-15:00,aligned,LATE,ATR extension exceeded,2026-07-20T14:40:00-04:00,,,2.0000000000000653,-0.2499999999999948,STOP,,,,,,,,,,,,
MODEL_E_CLOSE_VOLUME_EXTENSION,QQQ,2026-07-24T09:50:00-04:00,Bearish,BEARISH SETUP,opening gap continuation,>1.00 ATR,09:30-10:00,aligned,LATE,ATR extension exceeded,2026-07-24T09:50:00-04:00,,,2.000000000000066,-0.24999999999999004,STOP,,,,,,,,,,,,
MODEL_E_CLOSE_VOLUME_EXTENSION,QQQ,2026-07-27T10:25:00-04:00,Bearish,BEARISH SETUP,opening gap reversal,>1.00 ATR,10:00-11:00,aligned,LATE,ATR extension exceeded,2026-07-27T10:25:00-04:00,,,2.000000000000067,0.500000000000002,TARGET_1,,,,,,,,,,,,
MODEL_E_CLOSE_VOLUME_EXTENSION,QQQ,2026-07-28T14:10:00-04:00,Bearish,BEARISH SETUP,opening gap continuation,>1.00 ATR,14:00-15:00,aligned,REJECTED,volume confirmation failed,2026-07-28T14:10:00-04:00,,,,-0.24999999999999867,STOP,,,,,,,,,,,,
MODEL_F_GAP_AWARE,SPY,2026-05-21T13:15:00-04:00,Bullish,BULLISH SETUP,opening gap reversal,>1.00 ATR,13:00-14:00,aligned,ACTIVE,two consecutive closes held beyond trigger,2026-05-21T13:20:00-04:00,2026-05-21T13:20:00-04:00,5.0,1.6818735915358782,0.4999999999999884,TARGET_1,0.47020532056659414,TARGET_1,True,False,False,False,False,0.7250876067321455,-0.256066663376273,160.0,False,5.0
MODEL_F_GAP_AWARE,SPY,2026-05-22T13:25:00-04:00,Bullish,BULLISH SETUP,opening gap continuation,>1.00 ATR,13:00-14:00,aligned,REJECTED,opening range break-and-hold absent,2026-05-22T13:30:00-04:00,,,,-0.24999999999998906,STOP,,,,,,,,,,,,
MODEL_F_GAP_AWARE,SPY,2026-05-28T10:10:00-04:00,Bullish,BULLISH SETUP,high-volatility expansion,0.25-0.50 ATR,10:00-11:00,aligned,ACTIVE,two consecutive closes held beyond trigger,2026-05-28T10:15:00-04:00,2026-05-28T10:15:00-04:00,5.0,2.081828161693113,0.1922170571160066,TIME_EXIT,0.2164652344156541,TIME_EXIT,False,False,False,False,False,0.2549744206924748,-0.16998835078877772,240.0,False,5.0
MODEL_F_GAP_AWARE,SPY,2026-06-01T13:40:00-04:00,Bullish,BULLISH SETUP,opening gap reversal,>1.00 ATR,13:00-14:00,aligned,ACTIVE,two consecutive closes held beyond trigger,2026-06-01T13:45:00-04:00,2026-06-01T13:45:00-04:00,5.0,1.7939662837588959,-0.24999999999999103,STOP,-0.26838611578343086,STOP,False,False,False,True,False,0.04344502408639702,-0.3633408524480994,135.0,False,5.0
MODEL_F_GAP_AWARE,SPY,2026-06-09T10:45:00-04:00,Bearish,BEARISH SETUP,opening gap reversal,>1.00 ATR,10:00-11:00,aligned,ACTIVE,two consecutive closes held beyond trigger,2026-06-09T10:50:00-04:00,2026-06-09T10:50:00-04:00,5.0,9.34300678286254,-0.25,STOP,-0.07238429016660008,STOP,False,False,False,True,True,0.09707586609447011,-0.16766820952245054,5.0,False,5.0
MODEL_F_GAP_AWARE,SPY,2026-06-24T13:15:00-04:00,Bearish,BEARISH SETUP,opening gap reversal,>1.00 ATR,13:00-14:00,aligned,ACTIVE,two consecutive closes held beyond trigger,2026-06-24T13:20:00-04:00,2026-06-24T13:20:00-04:00,5.0,1.180049788131177,-0.2500000000000006,STOP,-0.34435263089802737,STOP,False,False,False,True,False,0.3123563368150227,-0.8511437525152765,160.0,False,5.0
MODEL_F_GAP_AWARE,SPY,2026-06-26T14:45:00-04:00,Bearish,BEARISH SETUP,opening gap reversal,>1.00 ATR,14:00-15:00,aligned,REJECTED,opening range break-and-hold absent,2026-06-26T14:50:00-04:00,,,,-0.24999999999998695,STOP,,,,,,,,,,,,
MODEL_F_GAP_AWARE,SPY,2026-07-20T14:40:00-04:00,Bearish,BEARISH SETUP,opening gap reversal,>1.00 ATR,14:00-15:00,aligned,ACTIVE,two consecutive closes held beyond trigger,2026-07-20T14:45:00-04:00,2026-07-20T14:45:00-04:00,5.0,2.2733667346585693,-0.2500000000000006,STOP,-0.22907407195869822,STOP,False,False,False,True,False,0.16018543773678653,-0.5358799519772407,75.0,False,5.0
MODEL_F_GAP_AWARE,QQQ,2026-05-08T09:45:00-04:00,Bullish,BULLISH SETUP,opening gap continuation,>1.00 ATR,09:30-10:00,aligned,REJECTED,opening range not complete,2026-05-08T09:50:00-04:00,,,,0.4999999999999935,TARGET_1,,,,,,,,,,,,
MODEL_F_GAP_AWARE,QQQ,2026-05-14T09:45:00-04:00,Bullish,BULLISH SETUP,bullish trend,<0.25 ATR,09:30-10:00,aligned,INVALIDATED,setup invalidated before confirmation,,,,,-0.24999999999998926,STOP,,,,,,,,,,,,
MODEL_F_GAP_AWARE,QQQ,2026-05-18T10:30:00-04:00,Bearish,BEARISH SETUP,opening gap reversal,>1.00 ATR,10:00-11:00,aligned,ACTIVE,two consecutive closes held beyond trigger,2026-05-18T10:35:00-04:00,2026-05-18T10:35:00-04:00,5.0,4.906438511744549,-0.24999999999999223,STOP,-0.12682405526011023,STOP,False,False,False,True,True,0.14329782799913296,-0.21282936005962966,5.0,False,5.0
MODEL_F_GAP_AWARE,QQQ,2026-05-19T10:05:00-04:00,Bearish,BEARISH SETUP,opening gap continuation,>1.00 ATR,10:00-11:00,aligned,ACTIVE,two consecutive closes held beyond trigger,2026-05-19T10:10:00-04:00,2026-05-19T10:10:00-04:00,5.0,0.6810039436881217,-0.2499999999999987,STOP,-0.44703887167757883,STOP,False,False,False,True,False,0.2525012828214015,-0.4892146681214066,90.0,False,5.0
MODEL_F_GAP_AWARE,QQQ,2026-05-21T13:10:00-04:00,Bullish,BULLISH SETUP,opening gap reversal,>1.00 ATR,13:00-14:00,aligned,ACTIVE,two consecutive closes held beyond trigger,2026-05-21T13:15:00-04:00,2026-05-21T13:15:00-04:00,5.0,0.5659940984914407,0.49999999999998845,TARGET_1,0.2704518493438009,TARGET_1,True,False,False,False,False,0.2886484800991108,-0.1499302688695894,25.0,False,5.0
MODEL_F_GAP_AWARE,QQQ,2026-05-22T13:25:00-04:00,Bullish,BULLISH SETUP,opening gap continuation,>1.00 ATR,13:00-14:00,aligned,REJECTED,confirmation not completed within allowed bars,,,,,-0.2499999999999912,STOP,,,,,,,,,,,,
MODEL_F_GAP_AWARE,QQQ,2026-05-28T10:10:00-04:00,Bullish,BULLISH SETUP,high-volatility expansion,<0.25 ATR,10:00-11:00,aligned,ACTIVE,two consecutive closes held beyond trigger,2026-05-28T10:15:00-04:00,2026-05-28T10:15:00-04:00,5.0,3.25531026413825,-0.24999999999999314,STOP,-0.1763804479292587,STOP,False,False,False,True,True,0.04510155565750511,-0.24734537264878842,5.0,False,5.0
MODEL_F_GAP_AWARE,QQQ,2026-06-01T13:40:00-04:00,Bullish,BULLISH SETUP,opening gap reversal,>1.00 ATR,13:00-14:00,aligned,ACTIVE,two consecutive closes held beyond trigger,2026-06-01T13:45:00-04:00,2026-06-01T13:45:00-04:00,5.0,1.3648374082233392,-0.2500000000000006,STOP,-0.31693372925829494,STOP,False,False,False,True,False,0.06710148296570863,-0.32209039467499934,120.0,False,5.0
